,x,y
0,0.0,1.6899609978082708e-07
1,0.0004831504764234046,1291.6674402254393
2,0.0008473181814485629,-571.159786079376
3,0.001254276931201101,363.63897569564864
4,0.0020529652151960657,741.4495789555474
5,0.00288679588552615,-1799.8096576481619
6,0.003067336928477032,1475.984010072724
7,0.0035997744392335645,1566.4403061982919
8,0.00410828485032607,-1524.8014126128207
9,0.0055835098096858075,1117.671350352716
10,0.006172725917292354,264.2401887813648
11,0.006951313073384061,-1437.4682148046609
12,0.007238096264673021,390.9911986045762
13,0.007759375818432523,-929.7590771770688
14,0.008348608575104007,-337.4301126158771
15,0.009714912550715014,80.60925730470592
16,0.010418204788513945,62.83245977696509
17,0.011358106183477667,-374.50477054865325
18,0.011869909268378361,163.5486224063982
19,0.01205205550653301,292.69864399823837
20,0.013567904991360865,152.55513548790287
21,0.014232358927414845,959.418548398745
22,0.015122375709614794,70.06614978446
23,0.0157271921996319,-1157.6580647789806
24,0.016446721895054275,-100.01881923628247
25,0.01690636841511326,-187.02857024715684
26,0.017544785204146422,-109.05226300245776
27,0.017957078459015213,-540.5674329758347
28,0.019871126284090435,-350.7212456006218
29,0.02017961371822374,154.49703691507412
30,0.021567439378660767,482.4173438099825
31,0.023122300892379148,829.7335890414256
32,0.023404864531696372,264.26267372413974
33,0.02397193502088667,36.832179336311995
34,0.02522048694519914,38.48219161000926
35,0.025878565222413705,5.800468570993854
36,0.026640714924762138,142.96738846479272
37,0.02699953635078878,-387.5286396261246
38,0.027608808859442724,-422.1620335199617
39,0.02859937035111856,-188.372526062437
40,0.028656413228761436,457.7985653245205
41,0.02922491920074942,-2.4013847880174843
42,0.03046552196690967,5.72016570977649
43,0.031119173342245128,136.8849378292207
44,0.03316451136047385,118.15867904475941
45,0.03371613025677738,73.3995069974176
46,0.03393603446473932,-422.62997927632654
47,0.033962164136070186,-10.181398803754323
48,0.03523415644545122,137.49633409359356
49,0.035993955889055816,-289.9796445818212
50,0.03651797442835677,110.22293612640259
51,0.037121992561278,-111.48802155021667
52,0.037899617541482036,101.11761431110914
53,0.038469336187486027,-123.68473882777946
54,0.039213489574611335,29.49599240683257
55,0.04001492043490997,313.4053948883251
56,0.04099672099389089,49.73918171228943
57,0.041841590653660665,-110.09778586827252
58,0.043099366841248876,-49.56814331277104
59,0.04364791168102387,-204.63049986115985
60,0.04445786020283284,-179.10052177317115
61,0.04464994639053432,319.1162532577378
62,0.044714898071556854,189.14591979000045
63,0.04616052525254433,-55.52242049980101
64,0.046632053099152034,20.963866014187246
65,0.0478621808181504,-58.55291200738131
66,0.04845496769255476,-37.80751617322497
67,0.0491671562352103,40.37729934304845
68,0.04979845021346053,-16.0167727678001
69,0.05061023678571647,348.0168542598152
70,0.05172163830940849,-29.521079180314658
71,0.052438558831858856,16.627675187137903
72,0.053898458278341776,-189.26674367225007
73,0.05450633257802179,38.40126463919902
74,0.05495111198462608,-110.4604028263318
75,0.0550607626727671,148.10740638411136
76,0.05570813804860203,131.20337701412313
77,0.056235104538463886,10.49201174462286
78,0.05683907638643195,-68.51519288627412
79,0.05812314156641598,10.084690464673912
80,0.058447879916054414,-45.35121226167894
81,0.05911247403111294,-25.481935664641806
82,0.060498038253582055,-72.70339172489518
83,0.06121278670518545,69.03037466914452
84,0.06165595477804681,115.40702929859478
85,0.061789595622622026,-213.55523087166546
86,0.06254969407390895,-130.51986591917162
87,0.06296044884047625,1.1502232118080333
88,0.06389320613407033,-48.49796642928221
89,0.06474096248793017,-134.06445051847237
90,0.06600711035672896,138.85151375945605
91,0.06628142439132753,51.66665882979174
92,0.06720932225692432,-25.617091885708785
93,0.06747204999496373,85.94201750358565
94,0.0684247813939825,22.401805375817794
95,0.068752527642946,-141.04728595307662
